Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-14,2024-02-15,3.2234783642185474,3.367713829125634,3.176672133356676,3.265160356630111,113806904.79094076,780586100.6341463
2024-02-13,2024-02-14,3.2348132847096203,3.2894840109133208,3.1001394159933127,3.238058320955359,123009237.34843205,754441251.0731708
2024-02-12,2024-02-13,3.1430701415749804,3.232611248486881,3.0536533558583616,3.1940671196805273,108869693.728223,749312545.6898955
2024-02-11,2024-02-12,3.1304312362476825,3.3065523961434238,3.1304312362476825,3.1455715259029366,127188172.62020905,756962982.6445993
2024-02-10,2024-02-11,3.173602504376562,3.375089610519317,3.1161046551041225,3.1161046551041225,238023948.73519164,770500335.4912893
2024-02-09,2024-02-10,2.8597705055009235,3.204078725206955,2.8422914359670752,3.1699886660488654,158539030.37979093,694226601.1463414
2024-02-08,2024-02-09,2.947894298675323,3.02552022167429,2.823352104226615,2.856256664620019,237082699.82578397,698324648.5156795
2024-02-07,2024-02-08,3.1710723917686834,3.293134222022435,2.9459262970475253,2.9626979778612523,219169260.4425087,751182431.0522648
2024-02-06,2024-02-07,2.9196707271778437,3.2705891027393004,2.9196707271778437,3.1475804184015375,271278441.75261325,759029397.9268292
2024-02-05,2024-02-06,3.0484998123928695,3.1979040059322617,2.892638652313622,2.8987842844684373,282370204.70383275,721938082.9581882
2024-02-04,2024-02-05,2.9385166766410054,3.1488882312297317,2.791137496765535,3.054227930712461,166558398.32752612,703764813.087108
2024-02-03,2024-02-04,2.881861256952397,2.966848466758472,2.826174113898691,2.922785027043038,198536585.55400696,693289911.8013937
2024-02-02,2024-02-03,2.549062545932575,2.956381937073543,2.549062545932575,2.867954640701343,182113262.09407666,672991432.0522648
2024-02-01,2024-02-02,2.544690218291252,2.6757906957247526,2.511858538078772,2.5442108169870483,165157154.0139373,611033022.9268292
2024-01-31,2024-02-01,2.743282888433025,2.7527817578998954,2.5215770287699293,2.5637775893536063,268446537.77700347,634908226.9059234
2024-01-30,2024-01-31,2.580673475242821,2.7941244930260196,2.580673475242821,2.7310820929446162,305873761.29268295,644472310.5993031
2024-01-29,2024-01-30,2.239973981402449,2.596739567761369,2.2191325766250993,2.5937544610839307,86922284.6445993,557496220.3066202
2024-01-28,2024-01-29,2.3140310142575977,2.379474511876854,2.229352975428184,2.238065219046706,106515297.95818815,545140255.2648084
2024-01-27,2024-01-28,2.4031887154615217,2.483676367839023,2.262867410852529,2.3042265928086305,124973662.40069686,562674132.6341463
2024-01-26,2024-01-27,2.453353012864291,2.5804397195116695,2.3706783332885846,2.4122785771342183,189401845.4425087,582493238.3902439
2024-01-25,2024-01-26,2.3992903619804675,2.4895988083417113,2.3405891972982293,2.4461562380504227,230132929.83972126,575452677.9965156
2024-01-24,2024-01-25,2.104012304123921,2.423604069930818,2.0576042663727137,2.4220816052609004,196811082.02439025,528563887.9825784
2024-01-23,2024-01-24,1.97831344270541,2.123478838234929,1.8695298539034741,2.1148186732505687,190329592.77351916,473417725.82578397
2024-01-22,2024-01-23,2.3551667314123446,2.41606868329853,1.9944002427230079,1.9956034752175882,185674860.19860628,519033467.5818815
2024-01-21,2024-01-22,2.0406034698859017,2.3847644919170374,2.0406034698859017,2.316321207916303,128348045.04878049,541546982.8292683
2024-01-20,2024-01-21,2.1581408176724346,2.1581408176724346,2.0159786763243286,2.035756648060604,162835625.98954704,490659932.5714286
2024-01-19,2024-01-20,1.9357660124482292,2.231030369963092,1.9017633210303142,2.1607735680905655,156464007.09059232,491092162.1358885
2024-01-18,2024-01-19,2.019649515248084,2.0911956009795336,1.8999917094491674,1.9255286738917174,145769106.86759582,475413942.83623695
2024-01-17,2024-01-18,2.0828191630548436,2.1345970437831903,1.9677892702814308,2.012245117202566,265695437.78745645,484134785.1219512
2024-01-16,2024-01-17,1.6994452464923313,2.1250746756575807,1.6499976956708802,2.0730526484156675,108232663.33449477,434800875.0139373
2024-01-15,2024-01-16,1.6429419669591891,1.7439695557530908,1.6186154750911594,1.693906730209754,66847875.97212543,397959549.4181185
