Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-13,2024-02-14,0.7551260495037585,0.776604949550869,0.7222788342672238,0.7583309058174568,747588882.7038327,1804170717.8815331
2024-02-12,2024-02-13,0.6764333046273697,0.7643044256467313,0.6611521361412336,0.7582806010783316,427619906.5888502,1690474415.902439
2024-02-11,2024-02-12,0.6911927599960979,0.7060050333509409,0.6688793300037443,0.6783688066729678,340310438.27526134,1664337379.5923345
2024-02-10,2024-02-11,0.7052007371936424,0.7140717359828459,0.6745387314268543,0.6859537409887289,500561366.0662021,1683092886.6898954
2024-02-09,2024-02-10,0.6407918704686792,0.7199358050512431,0.6391468242599798,0.7037305646787834,475509450.87108016,1641305718.2090592
2024-02-08,2024-02-09,0.6259869435682005,0.6578391884836507,0.6249025053776336,0.6395712442720521,447621376.80487806,1555161237.6968641
2024-02-07,2024-02-08,0.6008722402685127,0.6369241521042073,0.5807761646285815,0.6251725470192916,292941428.33101046,1452757119.0383275
2024-02-06,2024-02-07,0.6076334970749413,0.6159084932360341,0.5932622873739747,0.6001635212797438,366975956.26480836,1464008810.4843206
2024-02-05,2024-02-06,0.5969937575419137,0.6434472297302005,0.5842154640045034,0.6110103047551272,351069578.9337979,1478303934.8885016
2024-02-04,2024-02-05,0.6121396091436846,0.6204077114422948,0.5936303132217875,0.5960972340937916,276971876.1393728,1484783005.4181185
2024-02-03,2024-02-04,0.6325478292560948,0.6406790299219011,0.6050372600308584,0.6106886423016351,311056301.1045296,1499834537.5993032
2024-02-02,2024-02-03,0.6404466089154003,0.6508367705659924,0.6270836504608535,0.6339957815923417,463108112.8780488,1544623834.7212543
2024-02-01,2024-02-02,0.6527952321464462,0.6594449645032412,0.6199577709579734,0.6414925440001599,741689044.0731708,1538021059.7038329
2024-01-31,2024-02-01,0.6973930326015879,0.7255865787374843,0.6451618266494322,0.6518736479289916,987501247.989547,1679343417.6968641
2024-01-30,2024-01-31,0.684370580232571,0.7523336939080933,0.6829984058757786,0.6937977049434679,844149335.2508711,1752424166.5714285
2024-01-29,2024-01-30,0.6549349005848739,0.6969713062462249,0.64199949846533,0.6851229289724983,455959327.0662021,1615251902.5993032
2024-01-28,2024-01-29,0.6447587389811108,0.6885519404754847,0.639009738252734,0.6510165778419282,437559446.5818815,1600973196.5191638
2024-01-27,2024-01-28,0.6673196330930007,0.67156867236112,0.6349109483473314,0.6426706874693362,511403723.0383275,1569473441.815331
2024-01-26,2024-01-27,0.6021261024604218,0.6803727281681708,0.5966337095171199,0.6706733745427149,500869441.0418118,1536056052.5783973
2024-01-25,2024-01-26,0.647479124722154,0.6486102089082573,0.5961846300512083,0.60490812589402,559957075.3484321,1493225145.7421603
2024-01-24,2024-01-25,0.6514225019420737,0.6667654503326895,0.6275458698729688,0.6527320322900313,924083758.3379791,1563808656.84669
2024-01-23,2024-01-24,0.59732101281945,0.6439482317873144,0.5639328172350759,0.6439482317873144,833443536.2961673,1454669777.2195122
2024-01-22,2024-01-23,0.650637876727984,0.650637876727984,0.5830923081368955,0.5931336953572667,563459059.5261323,1478800854.84669
2024-01-21,2024-01-22,0.6753190023075656,0.695581966677053,0.6516257878881637,0.6516257878881637,378585059.4425087,1640816285.7560976
2024-01-20,2024-01-21,0.6962731556923671,0.6962731556923671,0.659155504770762,0.6765324484215531,671639984.9163764,1640646271.8188152
2024-01-19,2024-01-20,0.7361766123964497,0.7422770847326373,0.6564704151871664,0.7027248956646168,830153082.5923345,1723329746.2857144
2024-01-18,2024-01-19,0.8269049433712901,0.8326504606223162,0.7173696861897169,0.7358747760372275,985820878.9094076,1879973130.2334495
2024-01-17,2024-01-18,0.7777513631858048,0.8720772775752544,0.7739196389106477,0.8302924247718398,1023667361.0069686,1974173058.9163764
2024-01-16,2024-01-17,0.8162616021662051,0.8615630243424784,0.7652387220163825,0.775015111460854,1330044123.174216,1939700689.8745644
2024-01-15,2024-01-16,0.7039535931373878,0.8054316002311256,0.7017017148933232,0.8054316002311256,616725848.8466899,1774794929.9198606
2024-01-14,2024-01-15,0.7281634167723847,0.7521678539452832,0.6916728526490484,0.6916728526490484,593110105.7421603,1657279093.651568
2024-01-13,2024-01-14,0.6784021205266875,0.7290526514945798,0.6535157338945917,0.7250223699173247,739212840.902439,1608328734.9372823
2024-01-12,2024-01-13,0.7406577499130499,0.7476561412745046,0.6545468755502264,0.6792180628002533,894606529.1358885,1636660047.348432
2024-01-11,2024-01-12,0.7368991839500822,0.8071489659435703,0.71226798577394,0.7444425686419677,1343487887.0662022,1730552468.2229965
2024-01-10,2024-01-11,0.6775225687764961,0.7902368736224423,0.6292743202527061,0.7373397788580537,1005249289.0836236,1555262394.9337978
2024-01-09,2024-01-10,0.7468046226087158,0.7604919140483081,0.6645315600665499,0.6733410106681864,1309284071.9059234,1652401292.4912891
2024-01-08,2024-01-09,0.6759437876289468,0.7559885121592677,0.5949206130455214,0.7444710038624712,1247408289.7770035,1529960675.7874565
2024-01-07,2024-01-08,0.6659673662709039,0.721530291229012,0.6405510085458226,0.6795230006758038,982534448.8989547,1560274698.6376307
2024-01-06,2024-01-07,0.7125144514193026,0.7153005767224725,0.6340148167113283,0.6507314035320345,1050093365.4181185,1518249809.3310103
2024-01-05,2024-01-06,0.7721182464429349,0.7842832896583699,0.6947151810735243,0.7179174090195586,1440126139.9094076,1674659803.4111497
2024-01-04,2024-01-05,0.779832967595881,0.8614764051708301,0.7522406421604119,0.7769001351646012,2616955160.958188,1826663331.9303136
2024-01-03,2024-01-04,0.7083308062128297,0.877479687930201,0.6207261002851701,0.7821762020643813,2225883620.8083625,1760001084.6898954
2024-01-02,2024-01-03,0.721425973287494,0.7967840107418914,0.6948923013331575,0.7142439869659284,2017065116.836237,1718185754.390244
2024-01-01,2024-01-02,0.5658007344179973,0.752857113718369,0.5658007344179973,0.710287228049896,1065614494.630662,1472748587.3240418
2023-12-31,2024-01-01,0.5956014484429906,0.6311096124070491,0.5616783765037507,0.5640973400209607,1221692163.3658535,1378689551.6968641
2023-12-30,2023-12-31,0.5507960717800314,0.6286442412187891,0.5357400324966927,0.5946142013267574,1513638088.5470383,1300919851.0696864
2023-12-29,2023-12-30,0.4585549095819591,0.5900483546133536,0.4390947129586355,0.551508728386907,1258851739.9651568,1217439282.3344948
2023-12-28,2023-12-29,0.4431163795725036,0.49686067250653027,0.44195778356823234,0.4551764033591815,875373800.0348432,1065938891.5505227
2023-12-27,2023-12-28,0.5080867631317226,0.5296449970001724,0.43586010246777784,0.4406414551596878,1635692961.707317,1084643524.2334495
2023-12-26,2023-12-27,0.4039446667823004,0.5239385317212122,0.4001561456339035,0.5012791542887385,1201515063.1289198,1050373583.9651568
2023-12-25,2023-12-26,0.36255748826908485,0.4167213455363063,0.3539476485144666,0.3968426258085737,674042975.2926829,894548158.3867596
2023-12-24,2023-12-25,0.3706225619839837,0.3751537931358505,0.3436132959730055,0.36463634198761385,430363495.6445993,820171506.0940766
2023-12-23,2023-12-24,0.3511183738356005,0.37267338397525,0.3493042994092604,0.37140023163926317,575106138.28223,824706517.7073171
2023-12-22,2023-12-23,0.3779573982311862,0.3901067775438415,0.3349595959075093,0.3560668600975049,726268512.3240418,816324389.28223
2023-12-21,2023-12-22,0.38361354131836395,0.4118991013047251,0.3754507251937028,0.3783383244255926,1168394345.1811848,894836106.1533101
2023-12-20,2023-12-21,0.36022670737454754,0.40315281284611615,0.34243797983416824,0.38414109091976856,1677141785.1916375,846107705.5296167
2023-12-19,2023-12-20,0.2914195999508445,0.3760213327292539,0.2908168462249323,0.35843076694907633,1435471353.738676,786728389.979094
2023-12-18,2023-12-19,0.2335423706047052,0.2967933808369044,0.22359963698646002,0.294845023226261,301931935.73170733,562054770.9094076
2023-12-17,2023-12-18,0.23806083170067371,0.24572017897653095,0.2306150262447707,0.2332415795058136,170605229.97212544,544314974.6759582
2023-12-16,2023-12-17,0.2321405519327552,0.2542379520172264,0.22670243446494684,0.23667595180511514,157240819.0209059,550601063.3310105
2023-12-15,2023-12-16,0.2566134395305526,0.2566134395305526,0.23088343902133576,0.23139719551015345,205371460.85714287,552938192.5226481
2023-12-14,2023-12-15,0.25068401045650396,0.26047104042649033,0.24373934170083775,0.2569321514269028,275166666.8919861,548951525.0034844
2023-12-13,2023-12-14,0.24031034133992288,0.2540623551172758,0.22063065618846808,0.2510210312221297,236673818.5,507607445.06643355
2023-12-12,2023-12-13,0.24030330442852937,0.25299643922920323,0.23229660481389447,0.2411578197608032,251352684.92682928,529438105.6271777
2023-12-11,2023-12-12,0.26462011658912216,0.2659332076213059,0.2308439473792758,0.2392438045024827,245168296.1725352,526575307.7640845
2023-12-10,2023-12-11,0.2681891546891772,0.27403098261365477,0.255163775225782,0.26449214361187484,205072441.19163764,575958818.912892
2023-12-09,2023-12-10,0.28085677961426364,0.28391547209680107,0.2681906290974996,0.2690160219806213,187907027.95818815,599014210.9930314
2023-12-08,2023-12-09,0.28457716981565434,0.2855118392102,0.2729143674684381,0.28168037815393904,259763406.65156794,606640455.3554007
2023-12-07,2023-12-08,0.27346642890989886,0.28371341035551395,0.26249181828872237,0.2820473138735648,339666170.5714286,598622658.3519164
2023-12-06,2023-12-07,0.31212913487630195,0.3133876316867291,0.27495358226298056,0.275403490339804,521813682.20905924,630422058.2473868
2023-12-05,2023-12-06,0.27191517238541657,0.31380691434702335,0.2718978070906841,0.3076725586125106,603199389.2543554,637167093.2648084
2023-12-04,2023-12-05,0.2647583510762019,0.30349774010327013,0.2647583510762019,0.27316788414701515,539091166.6689895,611539127.1602788
2023-12-03,2023-12-04,0.26965158171540576,0.28817366883648493,0.2617700671763325,0.2660903973401091,466321866.1080139,590846207.8571428
2023-12-02,2023-12-03,0.2511910835922296,0.2801846393215868,0.2450511586513816,0.2721762620295956,372309020.2369338,559125435.9651568
2023-12-01,2023-12-02,0.24071881193565456,0.26323489749536527,0.23445501546534223,0.24805231512381756,574507179.7902098,537420933.6713287
2023-11-30,2023-12-01,0.2539117765146982,0.2539117765146982,0.22583601732683423,0.24079745509696665,782255207.2673612,518687101.9097222
2023-11-29,2023-11-30,0.28241876385514086,0.2981533154489623,0.25053494383460134,0.2534335647264651,1308694773.0173612,593724613.0763888
2023-11-28,2023-11-29,0.23086134541562658,0.28814301283533883,0.21582076068661532,0.282829982688743,560424143.3645834,529780296.1319444
2023-11-27,2023-11-28,0.22879347875592843,0.22914712981319044,0.2066795270051661,0.2274881624698029,355262500.7630662,452796774.6620209
2023-11-26,2023-11-27,0.22894122796724875,0.23736963699921818,0.21647865812393632,0.22700266721850718,438315658.3719298,409361055.67368424
2023-11-25,2023-11-26,0.24571672589654103,0.2576897576276179,0.22021801766041985,0.22734079342859492,883369799.9965156,424813760.6759582
2023-11-24,2023-11-25,0.20344111370029938,0.25359065223568056,0.19292541529769744,0.24206686417720083,829989905.4878049,410476284.78397214
2023-11-23,2023-11-24,0.18035004483608338,0.20891336486171175,0.17855571320286098,0.19972805212260242,669398095.2404181,361223431.31707317
2023-11-22,2023-11-23,0.14858103747932097,0.18397190834217236,0.14838902645553778,0.177827474124359,330372307.8954704,299212559.83972126
2023-11-21,2023-11-22,0.16227711926390137,0.18435916138576391,0.14734581156951496,0.14734581156951496,353661199.72473866,292070141.5679442
