Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-13,2024-02-14,9.17328440656519,9.281392861692703,8.91750515714755,9.207741197882125,403905182.5156794,3308258891.0313587
2024-02-12,2024-02-13,9.055158731065887,9.285907093238722,8.769503959055038,9.170958607653262,300051014.8466899,3072992678.529617
2024-02-11,2024-02-12,9.06893830157658,9.25927764224746,8.979786267305235,9.048252834333285,241326826.92682928,3096419202.3135886
2024-02-10,2024-02-11,9.118377623985287,9.257855793065122,9.007217368718626,9.07683104096005,278883057.76655054,3095564737.878049
2024-02-09,2024-02-10,8.756147899295915,9.15333510979412,8.734319179993399,9.098875681605291,250863207.09407666,3038384743.8466897
2024-02-08,2024-02-09,8.796921862628404,8.927501867644573,8.733081080265436,8.759051847851895,233059556.4076655,2995848779.595819
2024-02-07,2024-02-08,8.610479539598666,8.839710913142152,8.496504828990071,8.79151285072991,227782348.48432055,2928468552.3519163
2024-02-06,2024-02-07,8.63177118473047,8.698544196756007,8.522132436522359,8.59631741041429,275150737.92334497,2919049528.6271777
2024-02-05,2024-02-06,8.82035530587865,9.036788258772333,8.553275173489233,8.658057092903016,293050134.8641115,2989434333.1777005
2024-02-04,2024-02-05,9.156247786681778,9.156247786681778,8.802626614162826,8.824399024183652,311063293.73170733,3030611430.4529614
2024-02-03,2024-02-04,9.412177380300804,9.70067903478041,9.139963877995958,9.149367631437618,419782766.34494776,3205497834.8536587
2024-02-02,2024-02-03,9.245421127407392,9.473867813665729,9.136939619609139,9.382304057825475,446489560.21602786,3149719715.5365853
2024-02-01,2024-02-02,8.88003901192818,9.215856662322183,8.599570760365157,9.215856662322183,426911861.68989545,3036868226.9965158
2024-01-31,2024-02-01,9.032785662526468,9.18017329989731,8.695832069696797,8.828966319335434,366801268.17421603,3018397368.839721
2024-01-30,2024-01-31,9.167775439652269,9.481202938378336,9.024662452603886,9.046545135724498,377422684.0522648,3110492709.860627
2024-01-29,2024-01-30,8.844002818235825,9.418880139815549,8.844002818235825,9.206648316647259,391820329.70383275,3081119153.5574913
2024-01-28,2024-01-29,9.117029041893845,9.212710990088443,8.74018940742327,8.857681304523148,337250769.34494776,3028232278.707317
2024-01-27,2024-01-28,8.696641344634712,9.321756218809819,8.679940018697868,9.118910896584975,330194072,3010064035.8536587
2024-01-26,2024-01-27,8.31377869447719,8.864102903016299,8.253651751728281,8.71341678152398,308621562.70383275,2885441387.205575
2024-01-25,2024-01-26,8.571536320787171,8.61875659084423,8.21568690710832,8.333668640488698,394028545.1080139,2817174356.3379793
2024-01-24,2024-01-25,8.69534810897064,8.711976910648557,8.418939538385061,8.570622024066484,761286889.7874564,2878531955.0034842
2024-01-23,2024-01-24,8.052326806504277,8.758751547802554,7.540651037606936,8.758751547802554,468204204.88850176,2721217845.522648
2024-01-22,2024-01-23,8.448936132671633,8.50317156276476,7.9660523961895136,8.030162147552764,278193344.68641114,2761333771.2334495
2024-01-21,2024-01-22,8.539018947786063,8.667249008657441,8.42741307900827,8.42741307900827,224591203.75261325,2872914132.2578397
2024-01-20,2024-01-21,8.537733582438964,8.577275725575124,8.33941346806506,8.542855745631611,350840056.6620209,2843605673.5017424
2024-01-19,2024-01-20,8.726280674799519,8.729346049486129,8.125757178415915,8.563046720487081,496461859.85365856,2867551063.066202
2024-01-18,2024-01-19,9.316439437711622,9.487812717390979,8.702435365244657,8.702435365244657,420603497.5993031,3055879706.4738674
2024-01-17,2024-01-18,9.43303493489551,9.470826541691132,9.122099484231413,9.336610880481107,446683655.8432056,3117671661.184669
2024-01-16,2024-01-17,9.519379578624708,9.585015405266688,9.165092233652302,9.400508263607318,632892049.0487804,3158428504.4076657
2024-01-15,2024-01-16,9.775132578472627,10.3653,9.462655163561415,9.535151745147214,851164054.4808363,3319319687.672474
2024-01-14,2024-01-15,9.989083150993965,10.0341,9.524882623955444,9.653031564988545,964729949.815331,3266729285.8327527
2024-01-13,2024-01-14,9.012146898355923,10.384,8.722182268625216,10.0146,1009972973.5574913,3177949273.731707
2024-01-12,2024-01-13,9.39145791476783,9.862187362474895,8.693949581510786,9.010173294245241,819442150.4494773,2933525816.1533103
2024-01-11,2024-01-12,8.828552071150598,9.560849448499887,8.777499507568319,9.464300513663037,793067801.1045296,2855456805.533101
2024-01-10,2024-01-11,8.244917590326532,9.065349044459506,8.0703238203467,8.840535301346227,553382120.0940766,2586575304.3623695
