Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-13,2024-02-14,1.0037481693800006,1.003997383226147,1.0011702802459113,1.0020896915347264,6385752700.79791,2795195101.818815
2024-02-12,2024-02-13,1.0048025917953058,1.0056872185946553,1.0025232474663188,1.00389745612171,4978113957.243902,2772458849.780488
2024-02-11,2024-02-12,1.0049721186177323,1.0059316337164104,1.0034779311159285,1.0048201425647816,3964710281.7421603,2772876521.902439
2024-02-10,2024-02-11,1.004487671467353,1.006064608227944,1.0040200912475836,1.0047501938712078,5656505315.059234,2773673509.0034842
2024-02-09,2024-02-10,1.0027069488928084,1.0053468390432518,1.0021306108035408,1.0046810073041468,6729212190.174216,2745503166.271777
2024-02-08,2024-02-09,0.9996925376082342,1.0038205510704787,0.9996925376082342,1.0032246681150558,5239738305.20209,2591283725.97561
2024-02-07,2024-02-08,1.0003731749777165,1.0007302743241024,0.9990234888098567,1.0007181876715954,3954874800.4181185,2529542632.2334495
2024-02-06,2024-02-07,1.00019264689036,1.0009835159648894,0.9992005060548669,1.0001919300398077,4545782586.630662,2569624211.3135886
2024-02-05,2024-02-06,1.0006637462990602,1.0018374024954972,0.9992625669042735,1.0001561351845312,3854166525.958188,2585409611.5400696
2024-02-04,2024-02-05,1.0005407966785407,1.0015099864667512,0.9999791065585519,1.000591460980892,2121165910.8432057,2585998386.97561
2024-02-03,2024-02-04,0.9999124253910949,1.0008049118432927,0.9990328358130686,1.0004902845552022,2994385837.4076657,2583874356.271777
2024-02-02,2024-02-03,1.0003105964903596,1.00096659667341,0.9991558699473994,0.9995793802478204,4492831658.470384,2584275823.0313587
2024-02-01,2024-02-02,1.0000819782001835,1.0007838865246301,0.9987980557178215,1.00011031131843,6002139009.400697,2579673015.9059234
2024-01-31,2024-02-01,0.9999557547830318,1.0010098165934307,0.9991662378796006,0.9999494911773498,5324920040.515679,2578300955.369338
2024-01-30,2024-01-31,1.0004804717847076,1.0011388868967241,0.9989935303412908,0.9997038046181979,4557191531.149826,2580198188.2891984
2024-01-29,2024-01-30,1.0001374378448329,1.0012102054701892,0.9997774852057784,1.0006430925964498,3170756154.041812,2583956403.184669
2024-01-28,2024-01-29,0.9998460219902472,1.0004016748147102,0.9991206165409686,1.0001109127552332,2150217804.0383277,2589188005.5400696
2024-01-27,2024-01-28,0.9995717364183636,1.0002193671825304,0.9990884448391069,1.0000069222699657,3105053788.6376305,2588872550.902439
2024-01-26,2024-01-27,0.999118968164048,1.0012322901416444,0.9980735235731166,0.9994606516279854,3649146491.8292685,2595329853.0174217
2024-01-25,2024-01-26,0.9988416670483997,0.9999330669145001,0.998110392499754,0.9991020702325473,3691957608.066202,2629712058.965157
2024-01-24,2024-01-25,0.9998018892578557,1.000327729593415,0.9979674712308979,0.9985932724768319,5004818233.745645,2652656980.1149826
2024-01-23,2024-01-24,1.001317353028245,1.0017924634878688,0.9988326293212618,1.0000143395280445,6013082644.790941,2655310237.6376305
2024-01-22,2024-01-23,1.0022133889081197,1.0027708500824244,1.000291608009123,1.0014982004101223,3336834251.041812,2634799618.184669
2024-01-21,2024-01-22,1.0029135531569768,1.0032455156068336,1.0015776487985943,1.0018311076793065,1452399710.794425,2620527968.965157
2024-01-20,2024-01-21,1.0032646791494708,1.0044451361239646,1.0022888832246968,1.0029796064393863,3363839208.1672473,2622669313.445993
2024-01-19,2024-01-20,1.0035996979516868,1.0046176293412628,1.0019904567347497,1.0039699209765918,4320437248.658537,2415860184.554007
2024-01-18,2024-01-19,1.0020140539707836,1.0045953015003766,1.0012479712848619,1.0037507786585869,4164336119.937282,2181740789.3379793
2024-01-17,2024-01-18,1.0020054718015647,1.0042766645547079,0.9997110037207214,1.001933340405621,4211077581.0905924,2115014730.7665505
2024-01-16,2024-01-17,1.0033191669315957,1.0044559892992104,1.0013342662300422,1.0019473210945404,4172556128.818815,2042969114.1881533
2024-01-15,2024-01-16,0.9983520259574652,1.0042252198333188,0.9983520259574652,1.0037647256913753,3516906718.3937283,2020853734.4912891
2024-01-14,2024-01-15,0.9988381313814717,0.9995984992922301,0.9980389487710679,0.9986234949753103,2150337558.12892,2016321885.7038329
2024-01-13,2024-01-14,0.9984781987381219,0.9989681404978918,0.9977647639011443,0.9988281790909382,4737421211.902439,2015871909.8432057
2024-01-12,2024-01-13,0.9984152791327531,0.9997744989898562,0.9967456071464124,0.9984174285964775,5473590704.383275,2018431857.1707318
2024-01-11,2024-01-12,0.9977032859745005,1.0006673220773823,0.9967487788957774,0.9982120011866001,6348792040.062717,2021824522.2299652
2024-01-10,2024-01-11,0.9984073294085456,1.008695672142887,0.9960911242294254,0.9977392910864942,4695018437.550523,2027348202.1289198
2024-01-09,2024-01-10,0.998294899855679,1.0020832398020214,0.9975518833760658,0.9984562039820563,4702905419.825784,1952089900.6550522
2024-01-08,2024-01-09,0.9997013201404813,1.001301087726384,0.9980793512960915,0.9981866903137899,3093600465.1777005,1836885175.56446
