Start,End,Open,High,Low,Close,Volume,Market Cap
2024-02-13,2024-02-14,26.9745,27.2378,25.8691,26.2722,665291727.3797909,3870277030.414634
2024-02-12,2024-02-13,25.9144,27.1094,25.4831,27.1046,473147414.28571427,3795732817.696864
2024-02-11,2024-02-12,25.8713,26.3384,25.6081,25.9276,410707828.4912892,3780739180.585366
2024-02-10,2024-02-11,26.2597,26.3719,25.5123,25.8922,519408956.9198606,3771317116.857143
2024-02-09,2024-02-10,25.7442,26.6253,25.5852,26.2005,589785728.902439,3799602681.1463413
2024-02-08,2024-02-09,25.2231,25.8233,25.082,25.6503,479030523.0069686,3688718111.9860625
2024-02-07,2024-02-08,24.7747,25.3338,24.3469,25.2505,474580708.0069686,3601148344.1498256
2024-02-06,2024-02-07,24.2805,24.9396,24.2036,24.7536,491844428.71428573,3570367726.0731707
2024-02-05,2024-02-06,25.0141,25.1537,24.1382,24.3234,559314266.3414634,3589748910.728223
2024-02-04,2024-02-05,24.8695,25.6295,24.7451,24.9937,532854632,3669315220.8466897
2024-02-03,2024-02-04,25.163,25.6575,24.5916,24.8518,536493594.23344946,3654015280.7108016
2024-02-02,2024-02-03,24.3711,25.3477,24.3711,25.1092,589996302.6655052,3611513315.825784
2024-02-01,2024-02-02,24.3828,24.9256,23.6151,24.4156,689917560.358885,3497495630.9303136
2024-01-31,2024-02-01,25.3582,25.8112,24.2269,24.4036,971688684.0418118,3644009161.491289
2024-01-30,2024-01-31,24.6586,26.2139,24.5609,25.3558,735618469.3066202,3655949109.696864
2024-01-29,2024-01-30,23.4419,24.8631,23.1156,24.7311,456918227.82229966,3459084227.358885
2024-01-28,2024-01-29,24.0055,24.4327,23.43,23.5091,432350640.815331,3473507319.585366
2024-01-27,2024-01-28,24.022,24.4853,23.8551,24.0044,591998344.076655,3498802619.9965158
2024-01-26,2024-01-27,23.2251,24.1048,22.9554,23.9104,662275796.7665505,3424737857.205575
2024-01-25,2024-01-26,22.9601,23.4944,22.2923,23.2779,523821032.5226481,3312471340.379791
2024-01-24,2024-01-25,23.141,23.4455,22.6112,23.0376,672111597.9094076,3326129365.390244
2024-01-23,2024-01-24,23.004,23.8214,21.8765,23.122,810952383.7073171,3306209401.554007
2024-01-22,2024-01-23,24.5293,24.6228,22.8769,22.9002,679593963.2891986,3460001440.641115
2024-01-21,2024-01-22,24.6949,25.3233,24.5725,24.5864,551211254.9756098,3607733112.944251
2024-01-20,2024-01-21,25.2221,25.2868,24.2214,24.7126,853866496.358885,3589204832.818815
2024-01-19,2024-01-20,24.518,25.4039,23.0794,25.3133,878100829.1672474,3510709025.076655
2024-01-18,2024-01-19,26.1255,26.1255,24.2729,24.4632,798565010.2264808,3658700343.512195
2024-01-17,2024-01-18,27.2558,27.4183,25.8257,26.2074,877792162.3519164,3855468591.8292685
2024-01-16,2024-01-17,26.6706,27.6835,26.2472,27.3693,960209115.076655,3882276430.773519
2024-01-15,2024-01-16,26.6398,27.7958,26.1922,26.8372,1071720977.1463414,3921593342.0696864
2024-01-14,2024-01-15,28.7527,28.7527,26.351,26.4376,1052776337.1010453,4020483926.9407663
2024-01-13,2024-01-14,29.1711,30.0175,28.2065,28.683,2344137549.404181,4229523261.6027875
2024-01-12,2024-01-13,29.441,32.1928,27.8739,29.0396,3588804755.449477,4320925888.5818815
